,session,text,audio,speaker_id
223,F01-Session1-headMic-0130,GRANDFATHER LIKES TO BE MODERN IN HIS LANGUAGE,/content/downloads/Torgo/F01/Session1/wav_headMic/0130.wav,F01
224,F01-Session1-headMic-0131,TORN,/content/downloads/Torgo/F01/Session1/wav_headMic/0131.wav,F01
225,F01-Session1-headMic-0132,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE,/content/downloads/Torgo/F01/Session1/wav_headMic/0132.wav,F01
226,F01-Session1-headMic-0133,TRAIT,/content/downloads/Torgo/F01/Session1/wav_headMic/0133.wav,F01
227,F01-Session1-headMic-0134,YES,/content/downloads/Torgo/F01/Session1/wav_headMic/0134.wav,F01
228,F03-Session1-arrayMic-0005,BETA,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0005.wav,F03
229,F03-Session1-arrayMic-0006,STUBBLE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0006.wav,F03
230,F03-Session1-arrayMic-0007,STUBBLE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0007.wav,F03
231,F03-Session1-arrayMic-0008,TRACE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0008.wav,F03
232,F03-Session1-arrayMic-0009,GOAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0009.wav,F03
233,F03-Session1-arrayMic-0010,FORM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0010.wav,F03
234,F03-Session1-arrayMic-0011,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0011.wav,F03
235,F03-Session1-arrayMic-0012,WELL HE IS NEARLY NINETY-THREE YEARS OLD,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0012.wav,F03
236,F03-Session1-arrayMic-0013,KNEW,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0013.wav,F03
237,F03-Session1-arrayMic-0014,SIP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0014.wav,F03
238,F03-Session1-arrayMic-0015,ALPHA,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0015.wav,F03
239,F03-Session1-arrayMic-0016,SWARM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0016.wav,F03
240,F03-Session1-arrayMic-0017,JACKET,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0017.wav,F03
241,F03-Session1-arrayMic-0018,RATE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0018.wav,F03
242,F03-Session1-arrayMic-0021,TRADE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0021.wav,F03
243,F03-Session1-arrayMic-0022,FOR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0022.wav,F03
244,F03-Session1-arrayMic-0024,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR LITTLE ORGAN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0024.wav,F03
245,F03-Session1-arrayMic-0025,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR SMALL ORGAN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0025.wav,F03
246,F03-Session1-arrayMic-0026,GROW,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0026.wav,F03
247,F03-Session1-arrayMic-0027,KNOW,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0027.wav,F03
248,F03-Session1-arrayMic-0028,WE HAVE OFTEN URGED HIM TO WALK MORE AND SMOKE LESS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0028.wav,F03
249,F03-Session1-arrayMic-0030,EXCEPT IN THE WINTER WHEN THE OZONE OR SNOW OR ICE PREVENTS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0030.wav,F03
250,F03-Session1-arrayMic-0031,EXCEPT IN THE WINTER WHEN THE OOZE OR SNOW OR ICE PREVENTS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0031.wav,F03
251,F03-Session1-arrayMic-0032,FAIR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0032.wav,F03
252,F03-Session1-arrayMic-0033,WEED,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0033.wav,F03
253,F03-Session1-arrayMic-0034,SPARK,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0034.wav,F03
254,F03-Session1-arrayMic-0036,HAIR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0036.wav,F03
255,F03-Session1-arrayMic-0037,A LONG FLOWING BEARD CLINGS TO HIS CHIN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0037.wav,F03
256,F03-Session1-arrayMic-0038,AIR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0038.wav,F03
257,F03-Session1-arrayMic-0039,CHAIR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0039.wav,F03
258,F03-Session1-arrayMic-0040,SIP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0040.wav,F03
259,F03-Session1-arrayMic-0041,TWO,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0041.wav,F03
260,F03-Session1-arrayMic-0043,RIGHT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0043.wav,F03
261,F03-Session1-arrayMic-0044,SHEET,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0044.wav,F03
262,F03-Session1-arrayMic-0045,SHIP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0045.wav,F03
263,F03-Session1-arrayMic-0046,BAG,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0046.wav,F03
264,F03-Session1-arrayMic-0047,BUG,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0047.wav,F03
265,F03-Session1-arrayMic-0048,PARK,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0048.wav,F03
266,F03-Session1-arrayMic-0049,YES,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0049.wav,F03
267,F03-Session1-arrayMic-0050,FEET,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0050.wav,F03
268,F03-Session1-arrayMic-0051,RAGE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0051.wav,F03
269,F03-Session1-arrayMic-0052,FEED,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0052.wav,F03
270,F03-Session1-arrayMic-0053,YOU WISHED TO KNOW ALL ABOUT MY GRANDFATHER,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0053.wav,F03
271,F03-Session1-arrayMic-0054,BAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0054.wav,F03
272,F03-Session1-arrayMic-0055,GRANDFATHER LIKES TO BE MODERN IN HIS LANGUAGE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0055.wav,F03
273,F03-Session1-arrayMic-0056,STICK,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0056.wav,F03
274,F03-Session1-arrayMic-0057,TRAIN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0057.wav,F03
275,F03-Session1-arrayMic-0058,HORN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0058.wav,F03
276,F03-Session1-arrayMic-0059,RAKE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0059.wav,F03
277,F03-Session1-arrayMic-0060,FLOOR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0060.wav,F03
278,F03-Session1-arrayMic-0061,DAGGER,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0061.wav,F03
279,F03-Session1-arrayMic-0062,RAIN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0062.wav,F03
280,F03-Session1-arrayMic-0063,GADGET,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0063.wav,F03
281,F03-Session1-arrayMic-0064,ONE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0064.wav,F03
282,F03-Session1-arrayMic-0065,RAVE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0065.wav,F03
283,F03-Session1-arrayMic-0066,BUBBLE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0066.wav,F03
284,F03-Session1-arrayMic-0067,GNAW,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0067.wav,F03
285,F03-Session1-arrayMic-0068,RANGE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0068.wav,F03
286,F03-Session1-arrayMic-0069,DOWN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0069.wav,F03
287,F03-Session1-arrayMic-0070,GIVING THOSE WHO OBSERVE HIM A PRONOUNCED FEELING OF THE UTMOST RESPECT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0070.wav,F03
288,F03-Session1-arrayMic-0071,TRAIT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0071.wav,F03
289,F03-Session1-arrayMic-0072,HE SLOWLY TAKES A SHORT WALK IN THE OPEN AIR EACH DAY,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0072.wav,F03
290,F03-Session1-arrayMic-0073,KNEE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0073.wav,F03
291,F03-Session1-arrayMic-0074,DARK,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0074.wav,F03
292,F03-Session1-arrayMic-0075,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0075.wav,F03
293,F03-Session1-arrayMic-0076,BORN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0076.wav,F03
294,F03-Session1-arrayMic-0077,GO,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0077.wav,F03
295,F03-Session1-arrayMic-0078,BIT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0078.wav,F03
296,F03-Session1-arrayMic-0079,RACE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0079.wav,F03
297,F03-Session1-arrayMic-0080,STORE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0080.wav,F03
298,F03-Session1-arrayMic-0081,TORN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0081.wav,F03
299,F03-Session1-arrayMic-0082,SHARE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0082.wav,F03
300,F03-Session1-arrayMic-0083,CORN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0083.wav,F03
301,F03-Session1-arrayMic-0084,DOUBLE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0084.wav,F03
302,F03-Session1-arrayMic-0085,TROUBLE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0085.wav,F03
303,F03-Session1-arrayMic-0086,STICKS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0086.wav,F03
304,F03-Session1-arrayMic-0087,STORM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0087.wav,F03
305,F03-Session1-arrayMic-0090,JAGGED,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0090.wav,F03
306,F03-Session1-arrayMic-0091,TIP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0091.wav,F03
307,F03-Session1-arrayMic-0092,SWORE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0092.wav,F03
308,F03-Session1-arrayMic-0093,CAR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0093.wav,F03
309,F03-Session1-arrayMic-0094,FEET,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0094.wav,F03
310,F03-Session1-arrayMic-0095,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0095.wav,F03
311,F03-Session1-arrayMic-0096,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0096.wav,F03
312,F03-Session1-arrayMic-0097,PAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0097.wav,F03
313,F03-Session1-arrayMic-0098,RAID,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0098.wav,F03
314,F03-Session1-arrayMic-0099,SLIP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0099.wav,F03
315,F03-Session1-arrayMic-0102,THE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0102.wav,F03
316,F03-Session1-arrayMic-0104,BEAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0104.wav,F03
317,F03-Session1-arrayMic-0105,SWARM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0105.wav,F03
318,F03-Session1-arrayMic-0106,BEAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0106.wav,F03
319,F03-Session1-arrayMic-0107,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0107.wav,F03
320,F03-Session1-arrayMic-0108,AIR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0108.wav,F03
321,F03-Session1-arrayMic-0109,FARM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0109.wav,F03
322,F03-Session1-arrayMic-0110,UP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0110.wav,F03
323,F03-Session1-arrayMic-0111,WARM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0111.wav,F03
324,F03-Session1-arrayMic-0112,LEFT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0112.wav,F03
325,F03-Session1-arrayMic-0113,SIP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0113.wav,F03
326,F03-Session1-arrayMic-0114,KNEW,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0114.wav,F03
327,F03-Session1-arrayMic-0115,YET HE STILL THINKS AS SWIFTLY AS EVER,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0115.wav,F03
328,F03-Session1-arrayMic-0116,USUALLY MINUS SEVERAL BUTTONS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0116.wav,F03
329,F03-Session1-arrayMic-0117,CHAIR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0117.wav,F03
330,F03-Session1-arrayMic-0118,NO,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0118.wav,F03
331,F03-Session1-arrayMic-0119,WARM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0119.wav,F03
332,F03-Session1-arrayMic-0120,MEAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0120.wav,F03
333,F03-Session1-arrayMic-0121,BUT HE ALWAYS ANSWERS BANANA OIL,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0121.wav,F03
334,F03-Session1-arrayMic-0124,FEED,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0124.wav,F03
335,F03-Session1-arrayMic-0125,FEE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0125.wav,F03
336,F03-Session1-arrayMic-0126,DUG,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0126.wav,F03
337,F03-Session1-arrayMic-0127,STORM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0127.wav,F03
338,F03-Session1-arrayMic-0128,SELECT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0128.wav,F03
339,F03-Session1-arrayMic-0129,BAD,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0129.wav,F03
340,F03-Session1-arrayMic-0130,GNAW,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0130.wav,F03
341,F03-Session1-arrayMic-0131,PAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0131.wav,F03
342,F03-Session1-arrayMic-0132,PILE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0132.wav,F03
343,F03-Session1-arrayMic-0133,BAD,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0133.wav,F03
344,F03-Session1-arrayMic-0134,SHEAR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0134.wav,F03
345,F03-Session1-arrayMic-0135,I LOOKED UP AND NOTICED TWO OLD MEN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0135.wav,F03
346,F03-Session1-arrayMic-0136,OF,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0136.wav,F03
347,F03-Session1-arrayMic-0137,SUIT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0137.wav,F03
348,F03-Session1-arrayMic-0138,WE'RE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0138.wav,F03
349,F03-Session1-arrayMic-0139,BACK,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0139.wav,F03
350,F03-Session1-arrayMic-0140,STEER,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0140.wav,F03
351,F03-Session1-arrayMic-0141,JANE MAY EARN MORE MONEY BY WORKING HARD,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0141.wav,F03
352,F03-Session1-arrayMic-0142,JUST ONE SIDE GOT WET,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0142.wav,F03
353,F03-Session1-arrayMic-0143,ATE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0143.wav,F03
354,F03-Session1-arrayMic-0144,I SCRUBBED THE FLOORS THOROUGHLY,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0144.wav,F03
355,F03-Session1-arrayMic-0145,FRUIT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0145.wav,F03
356,F03-Session1-arrayMic-0146,SIGH,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0146.wav,F03
357,F03-Session1-arrayMic-0147,TROOP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0147.wav,F03
358,F03-Session1-arrayMic-0148,NOTHING IS AS OFFENSIVE AS INNOCENCE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0148.wav,F03
359,F03-Session1-arrayMic-0150,THE TRAIN APPROACHED THE DEPOT SLOWLY,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0150.wav,F03
360,F03-Session1-arrayMic-0151,LIGHT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0151.wav,F03
361,F03-Session1-arrayMic-0152,THIS WAS EASY FOR US,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0152.wav,F03
362,F03-Session1-arrayMic-0153,WISH,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0153.wav,F03
363,F03-Session1-arrayMic-0154,SHOOT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0154.wav,F03
364,F03-Session1-arrayMic-0155,PRIOR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0155.wav,F03
365,F03-Session1-arrayMic-0156,WITCH,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0156.wav,F03
366,F03-Session1-arrayMic-0157,I FEEL I CAN PLAY THIS WEEKEND,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0157.wav,F03
367,F03-Session1-arrayMic-0158,LIP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0158.wav,F03
368,F03-Session1-arrayMic-0159,BEAR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0159.wav,F03
369,F03-Session1-arrayMic-0160,COUPE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0160.wav,F03
370,F03-Session1-arrayMic-0161,MUT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0161.wav,F03
371,F03-Session1-arrayMic-0162,FATE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0162.wav,F03
372,F03-Session1-arrayMic-0164,SIGH,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0164.wav,F03
373,F03-Session1-arrayMic-0165,YES,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0165.wav,F03
374,F03-Session1-arrayMic-0166,BOOT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0166.wav,F03
375,F03-Session1-arrayMic-0167,SHE IS THINNER THAN I AM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0167.wav,F03
376,F03-Session1-arrayMic-0168,THEIR HOUSE IS GREY AND WHITE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0168.wav,F03
377,F03-Session1-arrayMic-0169,TOOT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0169.wav,F03
378,F03-Session1-arrayMic-0170,ALL THE BIG BASEBALL PLAYERS GET TRADED,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0170.wav,F03
379,F03-Session1-arrayMic-0171,WRITE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0171.wav,F03
380,F03-Session1-arrayMic-0172,MERE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0172.wav,F03
381,F03-Session1-arrayMic-0173,WHOOP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0173.wav,F03
382,F03-Session1-arrayMic-0174,WHY YELL OR WORRY OVER SILLY ITEMS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0174.wav,F03
383,F03-Session1-arrayMic-0175,YOU'RE USED TO BEING ON THE FIELD,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0175.wav,F03
384,F03-Session1-arrayMic-0176,DOT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0176.wav,F03
385,F03-Session1-arrayMic-0177,ERROR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0177.wav,F03
386,F03-Session1-arrayMic-0178,TILE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0178.wav,F03
387,F03-Session1-arrayMic-0179,HE WILL ALLOW A RARE LIE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0179.wav,F03
388,F03-Session1-arrayMic-0180,PAD,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0180.wav,F03
389,F03-Session1-arrayMic-0181,SLEEP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0181.wav,F03
390,F03-Session1-arrayMic-0182,ARE YOUR GRADES HIGHER OR LOWER THAN NANCY'S,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0182.wav,F03
391,F03-Session1-arrayMic-0183,CYCLE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0183.wav,F03
392,F03-Session1-arrayMic-0184,THE HUMIDITY IS OVERWHELMING THERE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0184.wav,F03
393,F03-Session1-arrayMic-0185,MY SISTER MADE THE FLOWERED CURTAINS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0185.wav,F03
394,F03-Session1-arrayMic-0186,EXPLORE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0186.wav,F03
395,F03-Session1-arrayMic-0187,HEAR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0187.wav,F03
396,F03-Session1-arrayMic-0188,ONE VALIDATED ACTS OF SCHOOL DISTRICTS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0188.wav,F03
397,F03-Session1-arrayMic-0189,GALORE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0189.wav,F03
398,F03-Session1-arrayMic-0190,WE GATHERED SHELLS ON THE BEACH,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0190.wav,F03
399,F03-Session1-arrayMic-0191,MENU,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0191.wav,F03
400,F03-Session1-arrayMic-0192,KNEW,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0192.wav,F03
401,F03-Session1-arrayMic-0193,SIGH,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0193.wav,F03
402,F03-Session1-arrayMic-0194,I JUST TRY TO DO MY BEST,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0194.wav,F03
403,F03-Session1-arrayMic-0195,I WAS CONSCIOUS ALL THE TIME,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0195.wav,F03
404,F03-Session1-arrayMic-0196,THEY CARRIED ME OFF ON THE STRETCHER,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0196.wav,F03
405,F03-Session1-arrayMic-0197,SWAY,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0197.wav,F03
406,F03-Session1-arrayMic-0198,URGENT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0198.wav,F03
407,F03-Session1-arrayMic-0199,TIE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0199.wav,F03
408,F03-Session1-arrayMic-0200,SUIT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0200.wav,F03
409,F03-Session1-arrayMic-0201,AIR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0201.wav,F03
410,F03-Session1-arrayMic-0202,ROCKS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0202.wav,F03
411,F03-Session1-arrayMic-0203,BAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0203.wav,F03
412,F03-Session1-arrayMic-0204,ATE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0204.wav,F03
413,F03-Session1-headMic-0005,BETA,/content/downloads/Torgo/F03/Session1/wav_headMic/0005.wav,F03
414,F03-Session1-headMic-0006,STUBBLE,/content/downloads/Torgo/F03/Session1/wav_headMic/0006.wav,F03
415,F03-Session1-headMic-0007,STUBBLE,/content/downloads/Torgo/F03/Session1/wav_headMic/0007.wav,F03
416,F03-Session1-headMic-0008,TRACE,/content/downloads/Torgo/F03/Session1/wav_headMic/0008.wav,F03
